LocationID,Zone,Borough,in_crz,lon,lat,trips_per_day_pre,trips_per_day_post,pct_change
233,UN/Turtle Bay South,Manhattan,True,-73.97044261148469,40.74991400028384,1275.8837837837839,1377.5363825363825,7.967230248129331
234,Union Sq,Manhattan,True,-73.9904579133977,40.74033737258096,2967.1567567567567,3420.259875259875,15.270616136856274
235,University Heights/Morris Heights,Bronx,False,-73.91597580806709,40.85252096967172,12.194594594594594,37.975051975051976,211.40889252591379
236,Upper East Side North,Manhattan,False,-73.95701192571859,40.78043629001211,4663.7972972972975,5089.783783783784,9.13389796622055
237,Upper East Side South,Manhattan,False,-73.96563472764679,40.76861505664575,5135.327027027027,5682.93762993763,10.663597469616825
238,Upper West Side North,Manhattan,False,-73.9730488247599,40.79170489453925,2130.9054054054054,2359.043659043659,10.706165231902908
239,Upper West Side South,Manhattan,False,-73.97863191501314,40.78396140232239,3075.2135135135136,3272.4116424116423,6.4125020273088085
240,Van Cortlandt Park,Bronx,False,-73.88197740171728,40.89459870941774,1.6220095693779903,4.32244008714597,166.48671923702292
241,Van Cortlandt Village,Bronx,False,-73.89562019423215,40.87651214983352,8.232432432432432,26.174636174636174,217.94535077529167
242,Van Nest/Morris Park,Bronx,False,-73.85067120117776,40.846783165013896,8.506775067750677,25.507276507276508,199.8466081932154
243,Washington Heights North,Manhattan,False,-73.93283170504228,40.85710800278272,32.85945945945946,129.68607068607068,294.6689106254824
244,Washington Heights South,Manhattan,False,-73.94139929841424,40.84170843286746,131.14054054054054,319.1268191268191,143.34718906253468
245,West Brighton,Staten Island,False,-74.10286021352394,40.630049214870475,1.0930232558139534,1.2279411764705883,12.34355444305384
246,West Chelsea/Hudson Yards,Manhattan,True,-74.00401551098165,40.75330875946255,1936.0864864864866,2333.1122661122663,20.506613852064138
247,West Concourse,Bronx,False,-73.9244099256833,40.82898744957318,26.5972972972973,61.565488565488565,131.4727240039708
248,West Farms/Bronx River,Bronx,False,-73.87228957125745,40.834165310932306,7.62125340599455,24.67983367983368,223.82906544508265
249,West Village,Manhattan,True,-74.00287502314927,40.73457589628757,2541.92972972973,2826.6507276507277,11.20097831938378
250,Westchester Village/Unionport,Bronx,False,-73.84864087551631,40.83210137235689,6.724043715846994,24.97089397089397,271.3672163082972
251,Westerleigh,Staten Island,False,-74.12534780784381,40.61688017760985,1.2131147540983607,1.3333333333333333,9.909909909909898
252,Whitestone,Queens,False,-73.81565687221273,40.78819313151885,3.952247191011236,10.0,153.02061122956644
253,Willets Point,Queens,False,-73.84124397042739,40.76063069299949,3.295698924731183,2.3368055555555554,-29.095296356715615
254,Williamsbridge/Olinville,Bronx,False,-73.85894862514452,40.8821566523476,11.518918918918919,40.729729729729726,253.58986391365553
255,Williamsburg (North Side),Brooklyn,False,-73.95741813772918,40.718803891962125,96.5972972972973,285.44906444906445,195.5041936323937
256,Williamsburg (South Side),Brooklyn,False,-73.95990457422253,40.7108800175636,66.7054054054054,210.4012474012474,215.41858732815336
257,Windsor Terrace,Brooklyn,False,-73.97798212852373,40.65361164157177,5.730769230769231,20.654885654885653,260.4208235080718
258,Woodhaven,Queens,False,-73.85576671853391,40.68872119747495,9.989189189189188,40.016632016632016,300.59940059940067
259,Woodlawn/Wakefield,Bronx,False,-73.85221512421664,40.89793210648795,6.157608695652174,22.933471933471935,272.4412035091647
260,Woodside,Queens,False,-73.90630719190789,40.74423361478699,61.2,107.57796257796258,75.78098460451402
261,World Trade Center,Manhattan,True,-74.01302283778836,40.709138876288186,582.3918918918919,633.010395010395,8.691484861519893
262,Yorkville East,Manhattan,False,-73.94651047848446,40.77593230221761,1514.1405405405405,1753.6860706860707,15.82056115213808
263,Yorkville West,Manhattan,False,-73.9510100659439,40.77876573980772,2062.0216216216218,2329.6049896049894,12.976748894268809
264,,Unknown,False,,,,,
265,Outside of NYC,,False,,,,,
